metric,unix_ts,value
power_w,1788782092.0,223.61
power_w,1788782093.0,261.361
power_w,1788782094.0,263.915
power_w,1788782095.0,251.458
power_w,1788782096.0,333.57
power_w,1788782097.0,261.814
power_w,1788782098.0,266.392
power_w,1788782099.0,263.081
power_w,1788782100.0,110.28
power_w,1788782101.0,109.904
power_w,1788782102.0,109.887
power_w,1788782103.0,108.314
power_w,1788782104.0,108.223
power_w,1788782105.0,107.996
power_w,1788782106.0,107.921
power_w,1788782107.0,107.604
power_w,1788782108.0,107.469
power_w,1788782109.0,107.537
power_w,1788782110.0,107.239
power_w,1788782111.0,107.297
power_w,1788782112.0,107.193
power_w,1788782113.0,106.886
power_w,1788782114.0,106.785
power_w,1788782115.0,106.863
power_w,1788782116.0,106.816
power_w,1788782117.0,106.93
power_w,1788782118.0,106.526
power_w,1788782119.0,106.52
power_w,1788782120.0,106.33
power_w,1788782121.0,106.391
power_w,1788782122.0,106.332
power_w,1788782123.0,106.134
power_w,1788782124.0,106.134
power_w,1788782125.0,105.831
power_w,1788782126.0,224.695
power_w,1788782127.0,261.316
power_w,1788782128.0,287.838
power_w,1788782129.0,291.406
power_w,1788782130.0,374.25
power_w,1788782131.0,302.533
power_w,1788782132.0,264.735
power_w,1788782133.0,294.149
power_w,1788782134.0,297.244
power_w,1788782135.0,285.808
power_w,1788782136.0,293.464
power_w,1788782137.0,295.539
power_w,1788782138.0,278.484
power_w,1788782139.0,296.238
power_w,1788782140.0,300.47
power_w,1788782141.0,369.443
power_w,1788782142.0,294.185
power_w,1788782143.0,253.813
power_w,1788782144.0,306.214
power_w,1788782145.0,303.141
power_w,1788782146.0,297.881
power_w,1788782147.0,293.551
power_w,1788782148.0,284.927
power_w,1788782149.0,287.766
power_w,1788782150.0,303.761
power_w,1788782151.0,305.097
power_w,1788782152.0,290.082
power_w,1788782153.0,291.328
power_w,1788782154.0,230.161
power_w,1788782155.0,300.179
power_w,1788782156.0,301.854
power_w,1788782157.0,114.898
power_w,1788782158.0,114.355
power_w,1788782159.0,114.018
power_w,1788782160.0,113.722
power_w,1788782161.0,113.714
power_w,1788782162.0,113.492
power_w,1788782163.0,113.083
power_w,1788782164.0,113.126
power_w,1788782165.0,112.975
power_w,1788782166.0,112.723
power_w,1788782167.0,112.626
power_w,1788782168.0,112.683
power_w,1788782169.0,112.454
power_w,1788782170.0,112.243
power_w,1788782171.0,111.93
power_w,1788782172.0,111.778
power_w,1788782173.0,111.831
power_w,1788782174.0,111.582
power_w,1788782175.0,111.413
power_w,1788782176.0,111.445
power_w,1788782177.0,111.138
power_w,1788782178.0,111.025
power_w,1788782179.0,110.953
power_w,1788782180.0,110.614
power_w,1788782181.0,111.065
power_w,1788782182.0,110.416
power_w,1788782183.0,110.477
power_w,1788782184.0,296.163
power_w,1788782185.0,242.582
power_w,1788782186.0,292.512
power_w,1788782187.0,296.523
power_w,1788782188.0,301.001
power_w,1788782189.0,305.432
power_w,1788782190.0,296.458
power_w,1788782191.0,296.365
power_w,1788782192.0,291.007
power_w,1788782193.0,296.654
power_w,1788782194.0,305.058
power_w,1788782195.0,299.993
power_w,1788782196.0,289.899
power_w,1788782197.0,289.777
power_w,1788782198.0,298.354
power_w,1788782199.0,335.804
power_w,1788782200.0,298.635
power_w,1788782201.0,303.644
power_w,1788782202.0,280.452
power_w,1788782203.0,284.547
power_w,1788782204.0,298.311
power_w,1788782205.0,280.185
power_w,1788782206.0,297.453
power_w,1788782207.0,297.924
power_w,1788782208.0,302.456
power_w,1788782209.0,286.326
power_w,1788782210.0,331.32
power_w,1788782211.0,299.426
power_w,1788782212.0,300.418
power_w,1788782213.0,273.276
power_w,1788782214.0,117.619
power_w,1788782215.0,116.791
power_w,1788782216.0,116.299
power_w,1788782217.0,116.154
power_w,1788782218.0,115.882
power_w,1788782219.0,115.587
power_w,1788782220.0,115.221
power_w,1788782221.0,114.997
power_w,1788782222.0,114.931
power_w,1788782223.0,114.647
power_w,1788782224.0,114.567
power_w,1788782225.0,114.325
power_w,1788782226.0,114.277
power_w,1788782227.0,113.695
power_w,1788782228.0,114.06
power_w,1788782229.0,113.598
power_w,1788782230.0,113.575
power_w,1788782231.0,113.582
power_w,1788782232.0,113.196
power_w,1788782233.0,112.993
power_w,1788782234.0,113.123
power_w,1788782235.0,112.811
power_w,1788782236.0,112.926
power_w,1788782237.0,112.684
power_w,1788782238.0,112.388
power_w,1788782239.0,112.257
power_w,1788782240.0,112.04
power_w,1788782241.0,288.754
power_w,1788782242.0,289.716
power_w,1788782243.0,296.544
power_w,1788782244.0,306.412
power_w,1788782245.0,300.677
power_w,1788782246.0,304.747
power_w,1788782247.0,302.066
power_w,1788782248.0,300.301
power_w,1788782249.0,299.215
power_w,1788782250.0,305.93
power_w,1788782251.0,301.083
power_w,1788782252.0,302.965
power_w,1788782253.0,305.122
power_w,1788782254.0,297.748
power_w,1788782255.0,295.167
power_w,1788782256.0,266.767
power_w,1788782257.0,286.829
power_w,1788782258.0,303.552
power_w,1788782259.0,280.888
power_w,1788782260.0,291.851
power_w,1788782261.0,288.077
power_w,1788782262.0,295.776
power_w,1788782263.0,292.572
power_w,1788782264.0,294.058
power_w,1788782265.0,320.932
power_w,1788782266.0,299.506
power_w,1788782267.0,307.585
power_w,1788782268.0,296.956
power_w,1788782269.0,308.665
power_w,1788782270.0,303.89
power_w,1788782271.0,118.962
power_w,1788782272.0,118.252
power_w,1788782273.0,117.602
power_w,1788782274.0,117.384
power_w,1788782275.0,116.988
power_w,1788782276.0,116.739
power_w,1788782277.0,116.333
power_w,1788782278.0,116.08
power_w,1788782279.0,115.929
power_w,1788782280.0,115.685
power_w,1788782281.0,115.214
power_w,1788782282.0,114.963
power_w,1788782283.0,114.886
power_w,1788782284.0,114.741
power_w,1788782285.0,114.466
power_w,1788782286.0,114.48
power_w,1788782287.0,113.86
power_w,1788782288.0,114.086
power_w,1788782289.0,113.812
power_w,1788782290.0,113.55
power_w,1788782291.0,113.517
power_w,1788782292.0,112.779
power_w,1788782293.0,113.221
power_w,1788782294.0,112.886
power_w,1788782295.0,112.758
power_w,1788782296.0,112.666
power_w,1788782297.0,112.225
power_w,1788782298.0,112.381
power_w,1788782299.0,112.381
power_w,1788782300.0,112.381
power_w,1788782301.0,112.381
power_w,1788782302.0,112.381
power_w,1788782303.0,112.381
power_w,1788782304.0,112.381
power_w,1788782305.0,112.381
power_w,1788782306.0,112.381
power_w,1788782307.0,112.381
power_w,1788782308.0,112.381
power_w,1788782309.0,112.381
power_w,1788782310.0,299.469
power_w,1788782311.0,267.718
power_w,1788782312.0,295.436
power_w,1788782313.0,295.505
power_w,1788782314.0,295.758
power_w,1788782315.0,278.784
power_w,1788782316.0,291.518
power_w,1788782317.0,308.091
power_w,1788782318.0,295.955
power_w,1788782319.0,289.328
power_w,1788782320.0,281.328
power_w,1788782321.0,299.676
power_w,1788782322.0,301.861
power_w,1788782323.0,282.394
power_w,1788782324.0,270.007
power_w,1788782325.0,294.468
power_w,1788782326.0,289.505
power_w,1788782327.0,323.161
power_w,1788782328.0,310.082
power_w,1788782329.0,295.071
power_w,1788782330.0,118.92
power_w,1788782331.0,118.329
power_w,1788782332.0,117.782
power_w,1788782333.0,117.388
power_w,1788782334.0,117.285
power_w,1788782335.0,116.769
power_w,1788782336.0,116.507
power_w,1788782337.0,116.223
power_w,1788782338.0,116.038
power_w,1788782339.0,115.828
power_w,1788782340.0,115.862
power_w,1788782341.0,115.53
power_w,1788782342.0,115.052
power_w,1788782343.0,115.184
power_w,1788782344.0,115.018
power_w,1788782345.0,114.56
power_w,1788782346.0,114.559
power_w,1788782347.0,114.214
power_w,1788782348.0,114.066
power_w,1788782349.0,113.911
power_w,1788782350.0,113.517
power_w,1788782351.0,113.714
gpu_temp_c,1788782034.0,44.0
gpu_temp_c,1788782035.0,44.0
gpu_temp_c,1788782036.0,44.0
gpu_temp_c,1788782037.0,44.0
gpu_temp_c,1788782038.0,44.0
gpu_temp_c,1788782039.0,44.0
gpu_temp_c,1788782040.0,44.0
gpu_temp_c,1788782041.0,44.0
gpu_temp_c,1788782042.0,44.0
gpu_temp_c,1788782043.0,44.0
gpu_temp_c,1788782044.0,44.0
gpu_temp_c,1788782045.0,44.0
gpu_temp_c,1788782046.0,44.0
gpu_temp_c,1788782047.0,44.0
gpu_temp_c,1788782048.0,44.0
gpu_temp_c,1788782049.0,44.0
gpu_temp_c,1788782050.0,44.0
gpu_temp_c,1788782051.0,44.0
gpu_temp_c,1788782052.0,44.0
gpu_temp_c,1788782053.0,44.0
gpu_temp_c,1788782054.0,44.0
gpu_temp_c,1788782055.0,44.0
gpu_temp_c,1788782056.0,44.0
gpu_temp_c,1788782057.0,44.0
gpu_temp_c,1788782058.0,44.0
gpu_temp_c,1788782059.0,44.0
gpu_temp_c,1788782060.0,44.0
gpu_temp_c,1788782061.0,44.0
gpu_temp_c,1788782062.0,44.0
gpu_temp_c,1788782063.0,44.0
gpu_temp_c,1788782064.0,44.0
gpu_temp_c,1788782065.0,44.0
gpu_temp_c,1788782066.0,44.0
gpu_temp_c,1788782067.0,44.0
gpu_temp_c,1788782068.0,44.0
gpu_temp_c,1788782069.0,44.0
gpu_temp_c,1788782070.0,44.0
gpu_temp_c,1788782071.0,47.0
gpu_temp_c,1788782072.0,48.0
gpu_temp_c,1788782073.0,48.0
gpu_temp_c,1788782074.0,49.0
gpu_temp_c,1788782075.0,49.0
gpu_temp_c,1788782076.0,50.0
gpu_temp_c,1788782077.0,50.0
gpu_temp_c,1788782078.0,51.0
gpu_temp_c,1788782079.0,51.0
gpu_temp_c,1788782080.0,51.0
gpu_temp_c,1788782081.0,51.0
gpu_temp_c,1788782082.0,54.0
gpu_temp_c,1788782083.0,52.0
gpu_temp_c,1788782084.0,52.0
gpu_temp_c,1788782085.0,53.0
gpu_temp_c,1788782086.0,53.0
gpu_temp_c,1788782087.0,53.0
gpu_temp_c,1788782088.0,53.0
gpu_temp_c,1788782089.0,56.0
gpu_temp_c,1788782090.0,54.0
gpu_temp_c,1788782091.0,54.0
gpu_temp_c,1788782092.0,54.0
gpu_temp_c,1788782093.0,55.0
gpu_temp_c,1788782094.0,55.0
gpu_temp_c,1788782095.0,55.0
gpu_temp_c,1788782096.0,55.0
gpu_temp_c,1788782097.0,56.0
gpu_temp_c,1788782098.0,56.0
gpu_temp_c,1788782099.0,56.0
gpu_temp_c,1788782100.0,53.0
gpu_temp_c,1788782101.0,53.0
gpu_temp_c,1788782102.0,52.0
gpu_temp_c,1788782103.0,52.0
gpu_temp_c,1788782104.0,52.0
gpu_temp_c,1788782105.0,52.0
gpu_temp_c,1788782106.0,52.0
gpu_temp_c,1788782107.0,52.0
gpu_temp_c,1788782108.0,51.0
gpu_temp_c,1788782109.0,51.0
gpu_temp_c,1788782110.0,51.0
gpu_temp_c,1788782111.0,51.0
gpu_temp_c,1788782112.0,51.0
gpu_temp_c,1788782113.0,51.0
gpu_temp_c,1788782114.0,51.0
gpu_temp_c,1788782115.0,51.0
gpu_temp_c,1788782116.0,50.0
gpu_temp_c,1788782117.0,50.0
gpu_temp_c,1788782118.0,50.0
gpu_temp_c,1788782119.0,50.0
gpu_temp_c,1788782120.0,50.0
gpu_temp_c,1788782121.0,50.0
gpu_temp_c,1788782122.0,50.0
gpu_temp_c,1788782123.0,50.0
gpu_temp_c,1788782124.0,49.0
gpu_temp_c,1788782125.0,49.0
gpu_temp_c,1788782126.0,53.0
gpu_temp_c,1788782127.0,54.0
gpu_temp_c,1788782128.0,55.0
gpu_temp_c,1788782129.0,56.0
gpu_temp_c,1788782130.0,57.0
gpu_temp_c,1788782131.0,56.0
gpu_temp_c,1788782132.0,56.0
gpu_temp_c,1788782133.0,56.0
gpu_temp_c,1788782134.0,57.0
gpu_temp_c,1788782135.0,58.0
gpu_temp_c,1788782136.0,59.0
gpu_temp_c,1788782137.0,57.0
gpu_temp_c,1788782138.0,58.0
gpu_temp_c,1788782139.0,58.0
gpu_temp_c,1788782140.0,60.0
gpu_temp_c,1788782141.0,60.0
gpu_temp_c,1788782142.0,58.0
gpu_temp_c,1788782143.0,59.0
gpu_temp_c,1788782144.0,59.0
gpu_temp_c,1788782145.0,60.0
gpu_temp_c,1788782146.0,61.0
gpu_temp_c,1788782147.0,61.0
gpu_temp_c,1788782148.0,60.0
gpu_temp_c,1788782149.0,61.0
gpu_temp_c,1788782150.0,61.0
gpu_temp_c,1788782151.0,62.0
gpu_temp_c,1788782152.0,62.0
gpu_temp_c,1788782153.0,61.0
gpu_temp_c,1788782154.0,62.0
gpu_temp_c,1788782155.0,62.0
gpu_temp_c,1788782156.0,61.0
gpu_temp_c,1788782157.0,58.0
gpu_temp_c,1788782158.0,58.0
gpu_temp_c,1788782159.0,57.0
gpu_temp_c,1788782160.0,57.0
gpu_temp_c,1788782161.0,57.0
gpu_temp_c,1788782162.0,57.0
gpu_temp_c,1788782163.0,56.0
gpu_temp_c,1788782164.0,56.0
gpu_temp_c,1788782165.0,56.0
gpu_temp_c,1788782166.0,56.0
gpu_temp_c,1788782167.0,56.0
gpu_temp_c,1788782168.0,56.0
gpu_temp_c,1788782169.0,55.0
gpu_temp_c,1788782170.0,55.0
gpu_temp_c,1788782171.0,55.0
gpu_temp_c,1788782172.0,55.0
gpu_temp_c,1788782173.0,55.0
gpu_temp_c,1788782174.0,55.0
gpu_temp_c,1788782175.0,54.0
gpu_temp_c,1788782176.0,54.0
gpu_temp_c,1788782177.0,54.0
gpu_temp_c,1788782178.0,54.0
gpu_temp_c,1788782179.0,54.0
gpu_temp_c,1788782180.0,54.0
gpu_temp_c,1788782181.0,54.0
gpu_temp_c,1788782182.0,53.0
gpu_temp_c,1788782183.0,55.0
gpu_temp_c,1788782184.0,58.0
gpu_temp_c,1788782185.0,58.0
gpu_temp_c,1788782186.0,59.0
gpu_temp_c,1788782187.0,60.0
gpu_temp_c,1788782188.0,60.0
gpu_temp_c,1788782189.0,60.0
gpu_temp_c,1788782190.0,60.0
gpu_temp_c,1788782191.0,60.0
gpu_temp_c,1788782192.0,61.0
gpu_temp_c,1788782193.0,61.0
gpu_temp_c,1788782194.0,62.0
gpu_temp_c,1788782195.0,61.0
gpu_temp_c,1788782196.0,61.0
gpu_temp_c,1788782197.0,61.0
gpu_temp_c,1788782198.0,62.0
gpu_temp_c,1788782199.0,63.0
gpu_temp_c,1788782200.0,63.0
gpu_temp_c,1788782201.0,62.0
gpu_temp_c,1788782202.0,62.0
gpu_temp_c,1788782203.0,62.0
gpu_temp_c,1788782204.0,64.0
gpu_temp_c,1788782205.0,64.0
gpu_temp_c,1788782206.0,63.0
gpu_temp_c,1788782207.0,63.0
gpu_temp_c,1788782208.0,64.0
gpu_temp_c,1788782209.0,65.0
gpu_temp_c,1788782210.0,65.0
gpu_temp_c,1788782211.0,65.0
gpu_temp_c,1788782212.0,64.0
gpu_temp_c,1788782213.0,64.0
gpu_temp_c,1788782214.0,61.0
gpu_temp_c,1788782215.0,60.0
gpu_temp_c,1788782216.0,60.0
gpu_temp_c,1788782217.0,59.0
gpu_temp_c,1788782218.0,59.0
gpu_temp_c,1788782219.0,59.0
gpu_temp_c,1788782220.0,59.0
gpu_temp_c,1788782221.0,58.0
gpu_temp_c,1788782222.0,58.0
gpu_temp_c,1788782223.0,58.0
gpu_temp_c,1788782224.0,58.0
gpu_temp_c,1788782225.0,58.0
gpu_temp_c,1788782226.0,58.0
gpu_temp_c,1788782227.0,57.0
gpu_temp_c,1788782228.0,57.0
gpu_temp_c,1788782229.0,57.0
gpu_temp_c,1788782230.0,57.0
gpu_temp_c,1788782231.0,57.0
gpu_temp_c,1788782232.0,57.0
gpu_temp_c,1788782233.0,56.0
gpu_temp_c,1788782234.0,56.0
gpu_temp_c,1788782235.0,56.0
gpu_temp_c,1788782236.0,56.0
gpu_temp_c,1788782237.0,56.0
gpu_temp_c,1788782238.0,56.0
gpu_temp_c,1788782239.0,55.0
gpu_temp_c,1788782240.0,59.0
gpu_temp_c,1788782241.0,60.0
gpu_temp_c,1788782242.0,61.0
gpu_temp_c,1788782243.0,61.0
gpu_temp_c,1788782244.0,62.0
gpu_temp_c,1788782245.0,62.0
gpu_temp_c,1788782246.0,61.0
gpu_temp_c,1788782247.0,63.0
gpu_temp_c,1788782248.0,62.0
gpu_temp_c,1788782249.0,63.0
gpu_temp_c,1788782250.0,63.0
gpu_temp_c,1788782251.0,64.0
gpu_temp_c,1788782252.0,63.0
gpu_temp_c,1788782253.0,64.0
gpu_temp_c,1788782254.0,63.0
gpu_temp_c,1788782255.0,64.0
gpu_temp_c,1788782256.0,64.0
gpu_temp_c,1788782257.0,65.0
gpu_temp_c,1788782258.0,64.0
gpu_temp_c,1788782259.0,65.0
gpu_temp_c,1788782260.0,64.0
gpu_temp_c,1788782261.0,65.0
gpu_temp_c,1788782262.0,65.0
gpu_temp_c,1788782263.0,65.0
gpu_temp_c,1788782264.0,66.0
gpu_temp_c,1788782265.0,66.0
gpu_temp_c,1788782266.0,66.0
gpu_temp_c,1788782267.0,66.0
gpu_temp_c,1788782268.0,66.0
gpu_temp_c,1788782269.0,66.0
gpu_temp_c,1788782270.0,66.0
gpu_temp_c,1788782271.0,62.0
gpu_temp_c,1788782272.0,61.0
gpu_temp_c,1788782273.0,61.0
gpu_temp_c,1788782274.0,60.0
gpu_temp_c,1788782275.0,60.0
gpu_temp_c,1788782276.0,60.0
gpu_temp_c,1788782277.0,60.0
gpu_temp_c,1788782278.0,59.0
gpu_temp_c,1788782279.0,59.0
gpu_temp_c,1788782280.0,59.0
gpu_temp_c,1788782281.0,59.0
gpu_temp_c,1788782282.0,58.0
gpu_temp_c,1788782283.0,58.0
gpu_temp_c,1788782284.0,58.0
gpu_temp_c,1788782285.0,58.0
gpu_temp_c,1788782286.0,58.0
gpu_temp_c,1788782287.0,57.0
gpu_temp_c,1788782288.0,57.0
gpu_temp_c,1788782289.0,57.0
gpu_temp_c,1788782290.0,57.0
gpu_temp_c,1788782291.0,57.0
gpu_temp_c,1788782292.0,56.0
gpu_temp_c,1788782293.0,56.0
gpu_temp_c,1788782294.0,56.0
gpu_temp_c,1788782295.0,56.0
gpu_temp_c,1788782296.0,56.0
gpu_temp_c,1788782297.0,56.0
gpu_temp_c,1788782298.0,55.0
gpu_temp_c,1788782299.0,55.0
gpu_temp_c,1788782300.0,55.0
gpu_temp_c,1788782301.0,55.0
gpu_temp_c,1788782302.0,55.0
gpu_temp_c,1788782303.0,55.0
gpu_temp_c,1788782304.0,55.0
gpu_temp_c,1788782305.0,55.0
gpu_temp_c,1788782306.0,55.0
gpu_temp_c,1788782307.0,55.0
gpu_temp_c,1788782308.0,55.0
gpu_temp_c,1788782309.0,55.0
gpu_temp_c,1788782310.0,63.0
gpu_temp_c,1788782311.0,64.0
gpu_temp_c,1788782312.0,63.0
gpu_temp_c,1788782313.0,63.0
gpu_temp_c,1788782314.0,64.0
gpu_temp_c,1788782315.0,64.0
gpu_temp_c,1788782316.0,65.0
gpu_temp_c,1788782317.0,64.0
gpu_temp_c,1788782318.0,64.0
gpu_temp_c,1788782319.0,64.0
gpu_temp_c,1788782320.0,65.0
gpu_temp_c,1788782321.0,65.0
gpu_temp_c,1788782322.0,64.0
gpu_temp_c,1788782323.0,65.0
gpu_temp_c,1788782324.0,65.0
gpu_temp_c,1788782325.0,66.0
gpu_temp_c,1788782326.0,66.0
gpu_temp_c,1788782327.0,66.0
gpu_temp_c,1788782328.0,66.0
gpu_temp_c,1788782329.0,66.0
gpu_temp_c,1788782330.0,62.0
gpu_temp_c,1788782331.0,61.0
gpu_temp_c,1788782332.0,61.0
gpu_temp_c,1788782333.0,61.0
gpu_temp_c,1788782334.0,60.0
gpu_temp_c,1788782335.0,60.0
gpu_temp_c,1788782336.0,60.0
gpu_temp_c,1788782337.0,60.0
gpu_temp_c,1788782338.0,59.0
gpu_temp_c,1788782339.0,59.0
gpu_temp_c,1788782340.0,59.0
gpu_temp_c,1788782341.0,59.0
gpu_temp_c,1788782342.0,58.0
gpu_temp_c,1788782343.0,58.0
gpu_temp_c,1788782344.0,58.0
gpu_temp_c,1788782345.0,58.0
gpu_temp_c,1788782346.0,58.0
gpu_temp_c,1788782347.0,57.0
gpu_temp_c,1788782348.0,57.0
gpu_temp_c,1788782349.0,57.0
gpu_temp_c,1788782350.0,57.0
gpu_temp_c,1788782351.0,57.0
running,1788782034.0,0.0
running,1788782035.0,0.0
running,1788782036.0,0.0
running,1788782037.0,0.0
running,1788782038.0,0.0
running,1788782039.0,0.0
running,1788782040.0,0.0
running,1788782041.0,0.0
running,1788782042.0,0.0
running,1788782043.0,0.0
running,1788782044.0,0.0
running,1788782045.0,0.0
running,1788782046.0,0.0
running,1788782047.0,0.0
running,1788782048.0,0.0
running,1788782049.0,0.0
running,1788782050.0,0.0
running,1788782051.0,0.0
running,1788782052.0,0.0
running,1788782053.0,0.0
running,1788782054.0,0.0
running,1788782055.0,0.0
running,1788782056.0,0.0
running,1788782057.0,0.0
running,1788782058.0,0.0
running,1788782059.0,0.0
running,1788782060.0,0.0
running,1788782061.0,0.0
running,1788782062.0,0.0
running,1788782063.0,0.0
running,1788782064.0,0.0
running,1788782065.0,0.0
running,1788782066.0,0.0
running,1788782067.0,0.0
running,1788782068.0,0.0
running,1788782069.0,0.0
running,1788782070.0,8.0
running,1788782071.0,8.0
running,1788782072.0,8.0
running,1788782073.0,8.0
running,1788782074.0,8.0
running,1788782075.0,8.0
running,1788782076.0,8.0
running,1788782077.0,8.0
running,1788782078.0,0.0
running,1788782079.0,8.0
running,1788782080.0,8.0
running,1788782081.0,8.0
running,1788782082.0,8.0
running,1788782083.0,8.0
running,1788782084.0,8.0
running,1788782085.0,8.0
running,1788782086.0,8.0
running,1788782087.0,8.0
running,1788782088.0,8.0
running,1788782089.0,7.0
running,1788782090.0,8.0
running,1788782091.0,8.0
running,1788782092.0,8.0
running,1788782093.0,8.0
running,1788782094.0,8.0
running,1788782095.0,8.0
running,1788782096.0,0.0
running,1788782097.0,8.0
running,1788782098.0,8.0
running,1788782099.0,0.0
running,1788782100.0,0.0
running,1788782101.0,0.0
running,1788782102.0,0.0
running,1788782103.0,0.0
running,1788782104.0,0.0
running,1788782105.0,0.0
running,1788782106.0,0.0
running,1788782107.0,0.0
running,1788782108.0,0.0
running,1788782109.0,0.0
running,1788782110.0,0.0
running,1788782111.0,0.0
running,1788782112.0,0.0
running,1788782113.0,0.0
running,1788782114.0,0.0
running,1788782115.0,0.0
running,1788782116.0,0.0
running,1788782117.0,0.0
running,1788782118.0,0.0
running,1788782119.0,0.0
running,1788782120.0,0.0
running,1788782121.0,0.0
running,1788782122.0,0.0
running,1788782123.0,0.0
running,1788782124.0,0.0
running,1788782125.0,28.0
running,1788782126.0,32.0
running,1788782127.0,32.0
running,1788782128.0,32.0
running,1788782129.0,6.0
running,1788782130.0,24.0
running,1788782131.0,32.0
running,1788782132.0,32.0
running,1788782133.0,32.0
running,1788782134.0,24.0
running,1788782135.0,16.0
running,1788782136.0,32.0
running,1788782137.0,32.0
running,1788782138.0,32.0
running,1788782139.0,32.0
running,1788782140.0,9.0
running,1788782141.0,24.0
running,1788782142.0,32.0
running,1788782143.0,32.0
running,1788782144.0,32.0
running,1788782145.0,32.0
running,1788782146.0,13.0
running,1788782147.0,31.0
running,1788782148.0,32.0
running,1788782149.0,32.0
running,1788782150.0,32.0
running,1788782151.0,6.0
running,1788782152.0,20.0
running,1788782153.0,32.0
running,1788782154.0,32.0
running,1788782155.0,30.0
running,1788782156.0,0.0
running,1788782157.0,0.0
running,1788782158.0,0.0
running,1788782159.0,0.0
running,1788782160.0,0.0
running,1788782161.0,0.0
running,1788782162.0,0.0
running,1788782163.0,0.0
running,1788782164.0,0.0
running,1788782165.0,0.0
running,1788782166.0,0.0
running,1788782167.0,0.0
running,1788782168.0,0.0
running,1788782169.0,0.0
running,1788782170.0,0.0
running,1788782171.0,0.0
running,1788782172.0,0.0
running,1788782173.0,0.0
running,1788782174.0,0.0
running,1788782175.0,0.0
running,1788782176.0,0.0
running,1788782177.0,0.0
running,1788782178.0,0.0
running,1788782179.0,0.0
running,1788782180.0,0.0
running,1788782181.0,0.0
running,1788782182.0,0.0
running,1788782183.0,64.0
running,1788782184.0,62.0
running,1788782185.0,39.0
running,1788782186.0,19.0
running,1788782187.0,64.0
running,1788782188.0,64.0
running,1788782189.0,64.0
running,1788782190.0,58.0
running,1788782191.0,37.0
running,1788782192.0,33.0
running,1788782193.0,64.0
running,1788782194.0,64.0
running,1788782195.0,64.0
running,1788782196.0,50.0
running,1788782197.0,28.0
running,1788782198.0,25.0
running,1788782199.0,64.0
running,1788782200.0,64.0
running,1788782201.0,64.0
running,1788782202.0,46.0
running,1788782203.0,35.0
running,1788782204.0,31.0
running,1788782205.0,64.0
running,1788782206.0,64.0
running,1788782207.0,57.0
running,1788782208.0,35.0
running,1788782209.0,14.0
running,1788782210.0,64.0
running,1788782211.0,64.0
running,1788782212.0,64.0
running,1788782213.0,0.0
running,1788782214.0,0.0
running,1788782215.0,0.0
running,1788782216.0,0.0
running,1788782217.0,0.0
running,1788782218.0,0.0
running,1788782219.0,0.0
running,1788782220.0,0.0
running,1788782221.0,0.0
running,1788782222.0,0.0
running,1788782223.0,0.0
running,1788782224.0,0.0
running,1788782225.0,0.0
running,1788782226.0,0.0
running,1788782227.0,0.0
running,1788782228.0,0.0
running,1788782229.0,0.0
running,1788782230.0,0.0
running,1788782231.0,0.0
running,1788782232.0,0.0
running,1788782233.0,0.0
running,1788782234.0,0.0
running,1788782235.0,0.0
running,1788782236.0,0.0
running,1788782237.0,0.0
running,1788782238.0,0.0
running,1788782239.0,0.0
running,1788782240.0,94.0
running,1788782241.0,128.0
running,1788782242.0,85.0
running,1788782243.0,128.0
running,1788782244.0,81.0
running,1788782245.0,125.0
running,1788782246.0,72.0
running,1788782247.0,128.0
running,1788782248.0,69.0
running,1788782249.0,128.0
running,1788782250.0,57.0
running,1788782251.0,128.0
running,1788782252.0,46.0
running,1788782253.0,128.0
running,1788782254.0,70.0
running,1788782255.0,128.0
running,1788782256.0,54.0
running,1788782257.0,128.0
running,1788782258.0,73.0
running,1788782259.0,121.0
running,1788782260.0,76.0
running,1788782261.0,112.0
running,1788782262.0,61.0
running,1788782263.0,107.0
running,1788782264.0,69.0
running,1788782265.0,99.0
running,1788782266.0,108.0
running,1788782267.0,90.0
running,1788782268.0,116.0
running,1788782269.0,58.0
running,1788782270.0,0.0
running,1788782271.0,0.0
running,1788782272.0,0.0
running,1788782273.0,0.0
running,1788782274.0,0.0
running,1788782275.0,0.0
running,1788782276.0,0.0
running,1788782277.0,0.0
running,1788782278.0,0.0
running,1788782279.0,0.0
running,1788782280.0,0.0
running,1788782281.0,0.0
running,1788782282.0,0.0
running,1788782283.0,0.0
running,1788782284.0,0.0
running,1788782285.0,0.0
running,1788782286.0,0.0
running,1788782287.0,0.0
running,1788782288.0,0.0
running,1788782289.0,0.0
running,1788782290.0,0.0
running,1788782291.0,0.0
running,1788782292.0,0.0
running,1788782293.0,0.0
running,1788782294.0,0.0
running,1788782295.0,0.0
running,1788782296.0,0.0
running,1788782297.0,0.0
running,1788782298.0,9.0
running,1788782299.0,64.0
running,1788782300.0,64.0
running,1788782301.0,64.0
running,1788782302.0,50.0
running,1788782303.0,28.0
running,1788782304.0,27.0
running,1788782305.0,64.0
running,1788782306.0,64.0
running,1788782307.0,64.0
running,1788782308.0,46.0
running,1788782309.0,20.0
running,1788782310.0,41.0
running,1788782311.0,64.0
running,1788782312.0,64.0
running,1788782313.0,54.0
running,1788782314.0,31.0
running,1788782315.0,20.0
running,1788782316.0,64.0
running,1788782317.0,64.0
running,1788782318.0,61.0
running,1788782319.0,40.0
